Credit_Rating,Name,Ticker,Rating Agency Name,Date,Sector,Current_Ratio,_quickRatio,_cashRatio,_dso,_netProfitMargin,_pretax_margin,_grossProfitMargin,EBIT_Margin,ROA,ROCE,ROE,Asset_Turnover,_fixedAssetTurnover,Debt/Equity,Debt/Assets,_tax_rate,_fcf_ocf_ratio,_fcf_per_share,_cash_per_share,_equityMultiplier,_ebitPerRevenue,_ev_multiple,_ocf_per_share,_ocf_sales_ratio,_payablesTurnover,Net_Debt/EBITDA,WCTA,RETA,Market_to_Book,Revenue_Growth_YoY,Log_Revenue,Market_Cap,data_source,Company_Name,Exchange,_Revenue,_Net_Income,_EBIT,_Total_Assets,_Total_Equity,_Total_Debt,_Current_Assets,_Current_Liabilities,_Is_Bank,Has_Rating,ROA_SectorRatio,ROE_SectorRatio,EBIT_Margin_SectorRatio,Current_Ratio_SectorRatio,Debt/Assets_SectorRatio,Asset_Turnover_SectorRatio,Net_Debt/EBITDA_SectorRatio
BBB,"Charles River Laboratories International, Inc.",CRL,Standard & Poor's Ratings Services,2016-03-31,Healthcare,1.793790756,1.244639323,0.378325063,72.30593075,0.109523055,0.143349016,0.806364987,0.151433065,0.072184296,0.111244945,0.20368261,0.659078548,2.010891514,1.821702518,0.64560403,0.22203062,0.7805533,4.838738816,2.537035444,2.821702518,0.143349016,14.0485662,6.199113902,0.211423441,7.197900477,12.789888984945264,0.1327564132011838,0.1222095659999999,1.821702518,0.08,2.0,1000000000.0,kaggle,,,,,,,,,,,,,1.0312042285714285,1.4548757857142856,1.2619422083333334,0.896895378,1.844582942857143,0.9415407828571429,8.526592656630177
BBB,Markel Corporation,MKL,Moody's Investors Service,2016-03-29,FinancialServices,7.230470567,7.230470567,1.071493641,0.419037639,0.108523993,0.138195037,1.0,0.160225088,0.02336577,0.033001886,0.07438867,0.215305106,12.46412896,2.183660129,0.68589612,0.206120428,0.877516889,40.87823723,1269.223995,3.183660129,0.138195037,10.13047277,46.58398913,0.121257553,0.0,12.842485441480926,0.2585089245270971,0.044633202,2.183660129,0.07,7.146948537916317,1000000000.0,kaggle,,,,,,,,,,,,,0.7788590000000001,0.6199055833333333,0.8011254399999999,6.025392139166667,0.9798516,1.4353673733333334,8.561656960987284
A,Illinois Tool Works Inc.,ITW,Standard & Poor's Ratings Services,2016-03-25,Technology,2.837837838,1.304898649,1.304898649,0.0,0.141663558,0.202834763,0.41156285,0.21387542,0.120732405,0.203502732,0.363236419,0.852247441,8.500317058,2.008607498,0.667620319,0.301581464,0.87646803,5.477031802,8.399021473,3.008607498,0.202834763,11.20477063,6.248980701,0.17150317,17.56792873,9.364614956688335,0.1942857142917551,0.2179418513999999,2.008607498,0.15,2.2406055852403,1000000000.0,kaggle,,,,,,,,,,,,,1.3414711666666668,2.27022761875,1.188196777777778,1.1351351352,3.3381015949999995,1.0026440482352943,10.0
BBB,Noble Energy Inc.,NBL,Fitch Ratings,2016-03-24,Energy,1.260941828,1.141274238,0.569529086,52.42578998,-0.779125439,-0.708266837,1.0,-0.789020109,-0.100884444,-0.099102318,-0.23539055,0.129484212,0.147089202,1.333269045,0.571416763,-0.100045065,1.029582929,5.281094527,4.004975124,2.333269045,-0.708266837,-90.51640351,5.129353234,0.658155123,0.0,30.0,0.0620826010063963,-0.14123433,1.3332690450000002,0.05,2.0,1000000000.0,kaggle,,,,,,,,,,,,,0.0,0.0,0.0,0.8406278853333333,1.142833526,0.258968424,10.0
A,Philip Morris International Inc,PM,Standard & Poor's Ratings Services,2016-03-21,Manufacturing,1.027167555,0.434355908,0.222085012,13.71935379,0.092993993,0.130094171,0.235820209,0.143732749,0.202409,0.517770598,-0.518951978,2.176581458,12.9187205,-3.563877982,1.0,0.279563183,0.877940242,4.457714655,2.520981278,-2.563877982,0.130094171,14.38546981,5.077469335,0.106416085,7.265321955,20.87207001098963,0.007934700098661,-0.3113711868,0.0,0.06,2.0,1000000000.0,kaggle,,,,,,,,,,,,,3.3734833333333336,0.0,1.5970305444444444,0.5706486416666666,2.2222222222222223,2.176581458,8.348828004395852
BBB,Devon Energy Corporation,DVN,Standard & Poor's Ratings Services,2016-03-18,Energy,1.22185129,1.049468892,0.701062215,30.68276911,-1.09958159,-1.617953595,1.0,-1.0,-0.489435189,-0.810610969,-2.0,0.445110389,0.689374869,3.18953043,0.761309766,0.285170209,0.013932751,0.184275184,5.781326781,4.18953043,-1.617953595,-1.259137402,13.22604423,0.409509319,0.0,30.0,0.0544709389307106,-1.0,3.18953043,0.05,2.0,1000000000.0,kaggle,,,,,,,,,,,,,0.0,0.0,0.0,0.8145675266666667,1.522619532,0.890220778,10.0
BBB,"Fiserv, Inc.",FISV,Standard & Poor's Ratings Services,2016-03-18,Technology,1.002663116,0.717043941,0.183089214,55.71564522,0.135515797,0.201180053,0.86086791,0.249524172,0.076231263,0.134855831,0.267669173,0.562526767,13.26767677,2.511278195,0.715203426,0.35666982,0.733283804,4.219752031,1.175716118,3.511278195,0.201180053,8.72499537,5.754595981,0.256185763,0.713867188,8.59880732516768,0.0007968127950963,0.1606015038,2.511278195,0.15,2.0,1000000000.0,kaggle,,,,,,,,,,,,,0.8470140333333332,1.67293233125,1.3862454,0.40106524639999996,3.57601713,0.6617961964705883,10.0
BBB,"Spirit Aerosystems Holdings, Inc.",SPR,Standard & Poor's Ratings Services,2016-03-17,Manufacturing,2.261206306,1.024194654,0.656134339,29.50149761,0.118710396,0.121630368,0.167311368,0.129893587,0.136512332,0.187125159,0.372116065,1.149961056,3.405905572,1.725878745,0.633145824,0.025491895,0.72078778,6.716763006,6.916907514,2.725878745,0.121630368,5.750770695,9.318641618,0.194117913,8.949045616,14.62302732466692,0.1673274529599688,0.223269639,1.7258787450000002,0.06,2.0690006641708285,1000000000.0,kaggle,,,,,,,,,,,,,2.275205533333333,3.1009672083333335,1.4432620777777778,1.2562257255555556,1.4069907199999998,1.149961056,5.849210929866768
BB,Visteon Corporation,VC,Standard & Poor's Ratings Services,2016-03-15,Manufacturing,1.462121212,1.182178932,0.984126984,56.46533128,0.70385208,0.021263482,0.132511556,0.021263482,0.487825716,0.036125654,2.0,0.69307988,9.245014245,3.429517502,0.774241777,0.391304348,0.446745562,3.569739953,65.60283688,4.429517502,0.021263482,2.037915966,7.990543735,0.104160247,5.840248963,30.0,0.094818652832731,1.0,3.4295175020000004,0.06,4.198747172434964,1000000000.0,kaggle,,,,,,,,,,,,,8.1304286,10.0,0.2362609111111111,0.8122895622222222,1.720537282222222,0.69307988,10.0
CCC,"SEACOR Holdings, Inc.",CKH,Moody's Investors Service,2016-03-14,Transportation,4.435936251,4.133118505,2.647926659,55.04954794,-0.065212527,-0.029199724,0.290244194,0.020028709,-0.021592764,-0.010316693,-0.054124109,0.33111374,0.666026364,1.506585512,0.601050914,0.36892006,-0.728997353,-7.15189844,38.30125832,2.506585512,-0.029199724,8.648613423,9.810595893,0.16227473,10.40422782,30.0,0.2323705339696055,-0.0324744654,1.506585512,0.05,3.671256536683251,1000000000.0,kaggle,,,,,,,,,,,,,0.0,0.0,0.20028708999999997,3.6966135425,1.0928198436363636,0.5518562333333333,8.571428571428571
A,Fluor Corporation,FLR,Moody's Investors Service,2016-03-14,Manufacturing,1.798178549,1.141260741,0.66427672,24.24106196,0.022773043,0.040109864,0.060433538,0.040109864,0.054053813,0.154712133,0.137625707,2.373587599,20.29949123,1.546086923,0.607240432,0.338431386,0.717099344,4.205048168,14.82668416,2.546086923,0.040109864,7.904783911,5.863968786,0.046876987,13.4380032,30.0,0.1331645096273473,0.0825754242,1.5460869229999998,0.06,2.7616973863802445,1000000000.0,kaggle,,,,,,,,,,,,,0.9008968833333334,1.1468808916666668,0.4456651555555556,0.9989880827777777,1.3494231822222222,2.373587599,10.0
CCC,Oasis Petroleum Inc.,OAS,Moody's Investors Service,2016-03-11,Energy,0.985746206,0.663635284,0.026256989,48.80426981,-0.055770489,-0.078111663,1.0,-0.15819375,-0.007124328,-0.010678739,-0.017353198,0.127743688,0.138297917,1.435766265,0.589451577,0.286015859,1.0,2.763853256,1.14779623,2.435766265,-0.078111663,7.812738065,2.763853256,0.49858523,0.0,30.0,-0.0043379707413248,-0.0104119188,1.4357662649999998,0.05,2.0,1000000000.0,kaggle,,,,,,,,,,,,,0.0,0.0,0.0,0.6571641373333333,1.178903154,0.255487376,10.0
BBB,Global Payments Inc.,GPN,Standard & Poor's Ratings Services,2016-03-10,Other,1.094960251,0.28287671,0.215769136,26.63297062,0.100240904,0.150379382,0.631502914,0.164615509,0.047991317,0.150166832,0.366819002,0.47875982,7.413523706,6.643445175,0.869168944,0.258912517,0.782081982,4.954815323,9.707306522,7.643445175,0.150379382,7.673535723,6.335416791,0.153116142,3.269204566,15.839982805022338,0.0260174515686597,0.2200914012,6.643445175,0.05,2.3709263609535216,1000000000.0,kaggle,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
BBB,W.R. Berkley Corporation,WRB,Moody's Investors Service,2016-03-10,FinancialServices,4.632152864,4.632152864,0.217834613,6.23813616,0.069894818,0.101579736,0.492639726,0.101579736,0.023178628,0.040165345,0.10949284,0.331621552,20.69488892,3.723870636,0.78830919,0.311357458,0.927877327,6.592550278,129.9182307,4.723870636,0.101579736,4.415803418,7.104980459,0.12229366,16.26801986,23.281489627025607,0.2352352979687848,0.065695704,3.723870636,0.07,4.874572935181746,1000000000.0,kaggle,,,,,,,,,,,,,0.7726209333333334,0.9124403333333333,0.5078986799999999,3.860127386666667,1.1261559857142858,2.210810346666667,10.0
BB,Masco Corporation,MAS,Moody's Investors Service,2016-03-10,Manufacturing,1.328012769,0.684756584,0.585794094,0.0,0.049705965,0.096471577,0.315457855,0.127975357,0.0625,0.217076244,-2.0,1.257394366,6.954235638,-10.0,1.0,0.425253991,0.773962804,1.600591716,5.076923077,-42.07407407,0.096471577,10.19195876,2.068047337,0.097871745,6.527369826,23.442013136951044,0.0740985576321668,-1.0,0.0,0.06,2.0,1000000000.0,kaggle,,,,,,,,,,,,,1.0416666666666667,0.0,1.4219484111111114,0.7377848716666667,2.2222222222222223,1.257394366,9.376805254780418
B,Southwestern Energy Company,SWN,Fitch Ratings,2016-03-09,Energy,0.555869873,0.487977369,0.021216407,38.09607405,-1.454197255,-2.094158953,0.473029046,-1.0,-0.5,-0.853909744,-1.996494303,0.387459807,0.415351982,2.543382997,0.717783824,0.30559366,0.323417722,1.329072779,0.046816654,3.543382997,-2.011171401,-1.558015752,4.10946182,0.504308969,3.218323587,30.0,-0.2396946561987898,-1.0,2.543382997,0.05,2.0,1000000000.0,kaggle,,,,,,,,,,,,,0.0,0.0,0.0,0.37057991533333334,1.435567648,0.774919614,10.0
BB,Alkermes plc,ALKS,Standard & Poor's Ratings Services,2016-03-09,Healthcare,3.196188089,2.264022658,0.766738496,0.0,-0.361531667,-0.356505686,0.778797934,-0.356976772,-0.122410742,-0.138314222,-0.172842822,0.338589267,2.465809064,0.411990641,0.291780008,-0.0140979,2.310133796,-0.624887739,3.584158814,1.411990641,-0.356505686,-35.65061865,-0.270498505,-0.064233251,0.823711737,30.0,0.2061381897290463,-0.1037056932,0.411990641,0.08,2.0,1000000000.0,kaggle,,,,,,,,,,,,,0.0,0.0,0.0,1.5980940445,0.8336571657142857,0.4836989528571429,10.0
B,Arcos Dorados Holdings Inc.,ARCO,Moody's Investors Service,2016-03-08,Retail,0.656073592,0.304440401,0.194779746,7.574185813,-0.016827178,-0.009353237,0.66014564,0.002148889,-0.040709631,-0.041734024,-0.179440604,2.419278529,3.663183966,0.0,0.0,-0.799075404,0.902900904,0.495177052,0.547601666,4.407817014,-0.009353237,4.094157834,0.548429014,0.036914051,5.527809894,0.0,-0.1572657757576683,-0.1076643624,3.407817014,0.04,2.0,1000000000.0,kaggle,,,,,,,,,,,,,0.0,0.0,0.04297778,0.4373823946666667,0.0,1.3440436272222223,0.0
BBB,Stryker Corporation,SYK,Moody's Investors Service,2016-03-03,Healthcare,2.267770482,1.638880959,0.96460177,60.99235874,0.144681279,0.174441987,0.663784436,0.187110396,0.088570198,0.136142498,0.169075314,0.612174555,8.295246038,0.90894137,0.476149443,0.170605187,0.699666296,1.670207116,10.83112055,1.90894137,0.174441987,16.82147476,2.387148168,0.090388096,8.156097561,7.634254213218596,0.1677114803366595,0.1014451884,0.90894137,0.08,2.4707333945527226,1000000000.0,kaggle,,,,,,,,,,,,,1.2652885428571428,1.2076808142857143,1.5592533000000002,1.133885241,1.3604269800000002,0.8745350785714285,5.089502808812397
B,"Entegris, Inc.",ENTG,Moody's Investors Service,2016-03-03,Manufacturing,4.04877243,2.810680718,1.992737112,47.74145077,0.074271058,0.085267976,0.434947615,0.109208867,0.048431186,0.062186739,0.10000959,0.652086927,3.364823016,1.064983316,0.515734586,0.110668764,0.404745365,0.348699351,2.508004816,2.064983316,0.085267976,8.759640555,0.861527719,0.11184502,16.54810922,14.16738219617277,0.2259034669923396,0.0600057539999999,1.0649833160000002,0.06,2.0,1000000000.0,kaggle,,,,,,,,,,,,,0.8071864333333334,0.83341325,1.2134318555555557,2.2493180166666664,1.1460768577777778,0.652086927,5.666952878469108
BB,Gamestop Corporation,GME,Standard & Poor's Ratings Services,2016-03-02,Retail,1.257852046,0.372080259,0.372080259,0.0,0.042287005,0.065436747,0.298612306,0.066512478,0.092574712,0.23336914,0.19011462,2.189200009,20.46675473,1.053634473,0.513058427,0.353772809,0.667845994,2.839823009,5.399115044,2.053634473,0.065436747,5.424159747,4.252212389,0.051688898,7.994237371,23.14115076271854,0.061498181798084,0.114068772,1.0536344729999998,0.04,2.0,1000000000.0,kaggle,,,,,,,,,,,,,1.3224958857142857,1.2674308,1.33024956,0.8385680306666666,1.2826460675,1.216222227222222,10.0
B,LKQ Corporation,LKQ,Standard & Poor's Ratings Services,2016-03-01,Retail,3.112773116,0.116224051,0.116224051,0.0,0.058841178,0.090235384,0.393948781,0.097965098,0.074935413,0.132566918,0.135880003,1.273519933,10.32583082,0.813294905,0.448517725,0.338509776,0.678221793,1.179261753,0.28680896,1.813294905,0.090235384,10.10789595,1.738755325,0.073663845,10.48900353,13.735026070203084,0.2036229147386404,0.0815280018,0.813294905,0.04,2.0,1000000000.0,kaggle,,,,,,,,,,,,,1.0705059,0.9058666866666667,1.95930196,2.0751820773333334,1.1212943125,0.7075110738888889,6.867513035101542
BB,Ultrapar Participacoes S.A.,UGP,Moody's Investors Service,2016-02-25,Energy,2.585530409,1.793347978,0.705091915,16.25092991,0.019872587,0.029578929,0.088844725,0.039145057,0.072585409,0.199504433,0.189233259,3.652539526,13.91004496,1.603381531,0.615019287,0.328150569,0.773693115,2.226001359,3.150759245,2.607042682,0.044512019,3.501314894,2.877111499,0.04231931,41.72330575,30.0,0.1839696493393669,0.1135399553999999,1.607042682,0.05,2.0,1000000000.0,kaggle,,,,,,,,,,,,,1.45170818,1.7203023545454543,0.26096704666666665,1.7236869393333334,1.230038574,7.305079052,10.0
BB,Griffon Corporation,GFF,Standard & Poor's Ratings Services,2016-02-24,Manufacturing,2.338664524,0.836622068,0.160680407,39.60531132,0.017008163,0.026604736,0.235997246,0.050106844,0.019803827,0.038099081,0.07964462,1.164371939,5.305738318,3.021678184,0.751347583,0.360709225,0.033058828,0.056424857,1.165732604,4.021678184,0.026604736,8.762329597,1.706801471,0.03776577,7.708554584,30.0,0.1717216612638025,0.047786772,3.021678184,0.06,2.0,1000000000.0,kaggle,,,,,,,,,,,,,0.33006378333333336,0.6637051666666667,0.5567427111111111,1.2992580688888888,1.6696612955555556,1.164371939,10.0
BB,Edgewell Personal Care,EPC,Moody's Investors Service,2016-02-23,Manufacturing,2.454409118,1.48755249,1.067936413,42.18032381,-0.113703948,-0.189451512,0.488931109,-0.189451512,-0.055151552,-0.106060256,-0.14768521,0.485045175,5.085486242,1.677806985,0.62656009,0.354480052,0.331989247,0.796774194,11.48548387,2.677806985,-0.189451512,-18.2321491,2.4,0.061457129,5.223300971,30.0,0.177770988626192,-0.088611126,1.677806985,0.06,2.5245666790880668,1000000000.0,kaggle,,,,,,,,,,,,,0.0,0.0,0.0,1.363560621111111,1.3923557555555555,0.485045175,10.0
BB,Kinross Gold Corporation,KGC,Standard & Poor's Ratings Services,2016-02-18,Manufacturing,3.266030208,1.656597321,1.502422343,12.9391914,-0.325765022,-0.279339493,-0.124271018,-0.250049145,-0.128538925,-0.107569381,-0.255650117,0.394575588,0.664431722,0.977605225,0.491532435,-0.166197513,0.373890609,0.316536298,0.921214112,1.988892603,-0.24788677,23.19902035,0.84660136,0.317475919,9.039778714,30.0,0.2081453688746775,-0.1533900702,0.988892603,0.06,2.0,1000000000.0,kaggle,,,,,,,,,,,,,0.0,0.0,0.0,1.8144612266666666,1.0922943,0.394575588,10.0
AA,"Gartner, Inc.",IT,Egan-Jones Ratings Company,2016-02-18,Retail,0.862110991,0.72062317,0.281812055,97.99954093,0.08119762,0.125845563,0.612087713,0.133143571,0.080763384,0.319799012,-1.326548338,0.994652101,19.89327987,-10.0,1.0,0.354783605,1.0,4.121082383,4.448027477,-16.42512085,0.125845563,23.23483923,4.121082383,0.159755919,2.164290634,22.53206803353652,-0.0479830359801085,-0.7959290028,0.0,0.04,2.0,1000000000.0,kaggle,,,,,,,,,,,,,1.1537626285714284,0.0,2.6628714199999997,0.5747406606666666,2.5,0.5525845005555555,10.0
BBB,National Fuel Gas Company,NFG,Moody's Investors Service,2016-02-18,Energy,1.149865513,0.945716591,0.254619626,4.300206768,-0.215471747,-0.396705005,1.0,-0.347009194,-0.056612822,-0.111662901,-0.187330654,0.262738955,0.330260255,2.308979284,0.697792003,0.456846412,-0.192833712,-1.950508104,4.753959861,3.308979284,-0.396705005,-23.29362764,10.11497462,0.484737179,0.0,30.0,0.0390999237664761,-0.1123983924,2.308979284,0.05,2.0,1000000000.0,kaggle,,,,,,,,,,,,,0.0,0.0,0.0,0.7665770086666667,1.395584006,0.52547791,10.0
BB,ADT Inc.,ADT,Fitch Ratings,2016-02-17,Retail,0.577683616,0.235875706,0.093220339,67.14936248,0.539162113,-0.18579235,0.318761384,0.029143898,0.028059532,0.001611117,0.094629156,0.052042848,0.217425743,2.372442455,0.703479003,-0.284313725,5.0,1.063576159,0.087417219,3.372442455,0.028879781,17.68587486,0.047682119,0.06557377,1.197115385,30.0,-0.2193154032604587,0.0567774936,2.372442455,0.04,2.0,1000000000.0,kaggle,,,,,,,,,,,,,0.4008504571428571,0.6308610400000001,0.58287796,0.38512241066666664,1.7586975075,0.028912693333333333,10.0
A,Honeywell International Inc.,HON,Moody's Investors Service,2016-02-16,Manufacturing,1.091557346,0.850960753,0.296935387,76.39446878,0.123584148,0.170705788,0.306731293,0.170705788,0.096682618,0.212829213,0.260788711,0.782322167,6.664536189,1.697369141,0.629268392,0.264044944,0.80326366,5.618107207,9.692228777,2.697369141,0.170705788,10.36290293,6.994101052,0.141364921,4.793369176,11.058823477034064,0.0251633172555278,0.1564732266,1.6973691409999998,0.06,2.3695171950735734,1000000000.0,kaggle,,,,,,,,,,,,,1.6113769666666666,2.1732392583333335,1.8967309777777779,0.6064207477777778,1.3983742044444443,0.782322167,4.423529390813625
B,"Commercial Vehicle Group, Inc.",CVGI,Standard & Poor's Ratings Services,2016-02-12,Manufacturing,2.684100546,1.936684283,0.802713033,57.59752636,0.00855404,0.020378244,0.134274197,0.046073078,0.016167482,0.05226116,0.10708327,1.89004051,11.63090994,5.623373275,0.849019532,0.580177181,0.734443661,1.390461844,3.156355918,6.623373275,0.020378244,4.108704992,1.893217844,0.067001397,10.7193393,30.0,0.1882307145881412,0.064249962,5.623373275,0.06,2.0,1000000000.0,kaggle,,,,,,,,,,,,,0.26945803333333335,0.8923605833333333,0.5119230888888889,1.4911669699999999,1.886710071111111,1.89004051,10.0
BB,Denbury Resources Inc.,DNR,Standard & Poor's Ratings Services,2016-02-09,Energy,0.924112971,0.659681246,0.007538571,29.14433109,-3.487267407,-5.030361971,1.0,-1.0,-0.5,-1.0,-2.0,0.212431991,0.233929442,3.739984883,0.789028863,0.306756168,1.0,2.477921572,0.417595083,4.739984883,-5.030361971,-0.665779135,2.477921572,0.687286491,0.0,30.0,-0.0246356337530511,-1.0,3.739984883,0.05,2.0,1000000000.0,kaggle,,,,,,,,,,,,,0.0,0.0,0.0,0.616075314,1.578057726,0.424863982,10.0
B,Matador Resources Company,MTDR,Standard & Poor's Ratings Services,2016-02-09,Energy,0.928210188,0.362727472,0.122283125,19.18227277,-2.149242968,-2.615348121,1.0,-1.0,-0.5,-0.823572181,-1.392458653,0.277131921,0.312294672,1.337815546,0.572250257,0.178219163,1.0,2.55755056,0.404920466,2.337815546,-2.615348121,-2.05255683,2.55755056,0.659568142,0.0,30.0,-0.0232026580600298,-0.8354751918,1.337815546,0.05,2.0,1000000000.0,kaggle,,,,,,,,,,,,,0.0,0.0,0.0,0.618806792,1.144500514,0.554263842,10.0
BBB,Allegion plc,ALLE,Moody's Investors Service,2016-02-08,Retail,1.644151197,1.124356967,0.446656229,53.47662105,0.074416131,0.101204004,0.420240801,0.173395871,0.067343456,0.113861386,2.0,0.904957774,9.199733096,30.0,0.98879797,0.260869565,0.863035019,2.31282586,2.082377477,89.26953125,0.101204004,17.37106362,2.67987487,0.124268652,6.847515705,17.107638681892258,0.1175350292920779,1.0,20.0,0.04,2.0,1000000000.0,kaggle,,,,,,,,,,,,,0.9620493714285713,10.0,3.46791742,1.096100798,2.4719949249999997,0.5027543188888889,8.553819340946129
BBB,"Cadence Design Systems, Inc.",CDNS,Fitch Ratings,2016-02-04,Technology,1.329227595,0.734055421,0.669131449,0.0,0.100509067,0.114490693,1.0,0.130710239,0.049507782,0.113761619,0.119151993,0.492570312,6.870271868,1.406732585,0.584498915,0.122120198,0.874306174,0.977282433,3.608998091,2.406732585,0.130710239,14.09236422,1.117780546,0.200338788,0.0,13.415144509069409,0.0743050165912332,0.0714911957999999,1.406732585,0.15,2.0,1000000000.0,kaggle,,,,,,,,,,,,,0.5500864666666667,0.74469995625,0.7261679944444445,0.5316910380000001,2.9224945749999995,0.5794944847058824,10.0
B,"Targa Resources, Inc.",TRGP,Standard & Poor's Ratings Services,2016-02-04,Energy,1.043557169,0.842785844,0.159029038,0.0,-0.251401466,0.482104355,-7.699870634,-0.686934023,0.004398772,-0.009036461,0.039893253,0.0,0.0,8.069180238,0.889736451,-0.354203936,0.210205857,4.065420561,4.246728972,9.069180238,0.482104355,8.269044264,19.34018692,-2.0,0.767919647,30.0,0.0125217391899303,0.0239359517999999,8.069180238,0.05,2.0,1000000000.0,kaggle,,,,,,,,,,,,,0.08797543999999999,0.3626659363636363,0.0,0.6957047793333334,1.779472902,0.0,10.0
CCC,Baytex Energy Corp,BTE,Moody's Investors Service,2016-02-03,Energy,0.76506321,0.36716224,0.000922199,40.68634737,-1.298728749,-1.689804193,0.544154027,-1.0,-0.208231833,-0.263446767,-0.473345333,0.160335123,0.166692744,1.273165087,0.560084744,0.231432403,0.056133741,0.183460262,0.0014693,2.273165087,-1.562917685,-3.624274056,3.268270722,0.624341619,1.497711303,30.0,-0.0921244625002945,-0.2840071998,1.2731650870000002,0.05,2.0,1000000000.0,kaggle,,,,,,,,,,,,,0.0,0.0,0.0,0.51004214,1.120169488,0.320670246,10.0
BBB,Intuit Inc.,INTU,Standard & Poor's Ratings Services,2016-02-03,Technology,1.467889908,1.025229358,0.463302752,7.923425573,0.087070611,0.169847328,0.966841603,0.176049618,0.073470209,0.220843672,0.15651801,0.843800322,6.146627566,1.130360206,0.530595813,0.41994382,0.905585106,4.846975089,6.039145907,2.130360206,0.169847328,24.83695562,5.352313167,0.358778626,0.731578947,9.041697772953986,0.0956249999642343,0.093910806,1.1303602060000002,0.15,2.0,1000000000.0,kaggle,,,,,,,,,,,,,0.8163356555555555,0.9782375625,0.9780534333333333,0.5871559632000001,2.652979065,0.9927062611764707,10.0
BB,Armstrong World Industries Inc,AWI,Standard & Poor's Ratings Services,2016-02-03,Manufacturing,2.018794408,1.280770112,0.561081824,27.75206612,0.03892562,0.051198347,0.249090909,0.077438017,0.034993871,0.054929952,0.122528616,0.898993276,2.207424975,2.501430801,0.714402467,0.575464084,0.162002946,0.594594595,6.753153153,3.501430801,0.051198347,9.502584233,3.67027027,0.084173554,4.777076761,27.676424113494537,0.151396457801165,0.0735171696,2.501430801,0.06,2.048099619072412,1000000000.0,kaggle,,,,,,,,,,,,,0.5832311833333333,1.0210718,0.8604224111111112,1.121552448888889,1.5875610377777778,0.898993276,10.0
A,Rio Tinto Plc,RIO,Standard & Poor's Ratings Services,2016-02-01,Manufacturing,1.519112084,1.326995819,0.932311368,39.21530908,-0.024864337,0.003646387,0.198397887,0.101955267,-0.009457866,0.01075836,-0.023186698,0.380378751,0.570434184,1.270074165,0.518063868,2.0,0.627355426,5.418915766,6.72734118,2.451578356,0.025180166,11.20347786,8.637712443,0.353498521,4.035120682,15.243857916629262,0.1025162177565826,-0.0139120187999999,1.4515783560000002,0.06,2.044764842240944,1000000000.0,kaggle,,,,,,,,,,,,,0.0,0.0,1.1328363000000001,0.8439511577777778,1.15125304,0.380378751,6.097543166651705
BBB,Ecopetrol S.A.,EC,Standard & Poor's Ratings Services,2016-01-29,Energy,1.153049252,0.676760718,0.375521531,27.97421464,-0.120139577,-0.106569567,0.293286636,0.040712055,-0.050886569,-0.026946377,-0.152549193,0.423562081,0.587192688,1.952345768,0.651253384,-0.127334759,-0.30498321,-86.62096262,189.5377132,2.99782821,-0.054639181,12.04933352,284.0187914,0.223085459,4.769004302,30.0,0.0398203073462468,-0.0915295158,1.99782821,0.05,5.249850144527176,1000000000.0,kaggle,,,,,,,,,,,,,0.0,0.0,0.2714137,0.7686995013333333,1.302506768,0.847124162,10.0
BBB,Alleghany Corporation,Y,Moody's Investors Service,2016-01-27,FinancialServices,0.742617316,0.742617316,0.221532723,54.90925153,0.112074701,0.151489415,1.0,0.151489415,0.02452538,0.036586103,0.074167668,0.218830654,49.35026553,2.024119003,0.669325182,0.257699031,0.91638086,18.82168514,52.99439766,3.024119003,0.151489415,9.234996258,20.5391513,0.065202407,0.0,13.254890092486,-0.1039765751974466,0.0445006008,2.024119003,0.07,3.988880294145141,1000000000.0,kaggle,,,,,,,,,,,,,0.8175126666666667,0.6180639000000001,0.7574470749999999,0.6188477633333334,0.9561788314285715,1.458871026666667,8.836593394990667
B,"Freeport-McMoran, Inc.",FCX,Moody's Investors Service,2016-01-27,Manufacturing,1.732528442,0.217552821,0.052008358,15.83957927,-0.770674561,-0.883101342,-0.796561063,-0.842854444,-0.262704768,-0.33170097,-1.563106796,0.340876398,0.577156567,4.950051099,0.831934216,0.138007275,-0.972981366,-2.895563771,0.229205176,5.950051099,-0.883101342,-2.547415276,2.975970425,0.202809095,8.501937407,30.0,0.1268426695184955,-0.9378640776,4.950051099,0.06,2.0,1000000000.0,kaggle,,,,,,,,,,,,,0.0,0.0,0.0,0.9625158011111111,1.848742702222222,0.340876398,10.0
CCC,"Hub Group, Inc.",HUBG,Moody's Investors Service,2016-01-27,Transportation,1.741330427,1.697376895,0.579176854,39.33953134,0.020123979,0.031649126,0.117056837,0.033194397,0.054528085,0.118395796,0.109516239,2.709607531,9.40542408,1.008437268,0.502100456,0.364153717,0.516345655,2.47115063,6.379111384,2.008437268,0.031649126,6.611822525,4.785845691,0.048700148,13.50897445,30.0,0.1277179360399472,0.0657097433999999,1.0084372680000002,0.05,2.0,1000000000.0,kaggle,,,,,,,,,,,,,1.363202125,1.09516239,0.33194397,1.4511086891666667,0.9129099199999999,4.516012551666667,8.571428571428571
